video_path,label,identity,dataset,split
E:\FaceForencis++\FaceShifter\667_446.mp4,fake,667,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\770_791.mp4,fake,770,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\346_351.mp4,fake,346,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\120_118.mp4,fake,120,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\784_769.mp4,fake,784,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\993_989.mp4,fake,993,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\666_656.mp4,fake,666,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\383_353.mp4,fake,383,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\853_863.mp4,fake,853,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\542_520.mp4,fake,542,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\316_369.mp4,fake,316,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\267_286.mp4,fake,267,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\702_612.mp4,fake,702,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\453_402.mp4,fake,453,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\156_243.mp4,fake,156,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\773_652.mp4,fake,773,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\399_488.mp4,fake,399,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\803_017.mp4,fake,803,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\487_477.mp4,fake,487,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\354_362.mp4,fake,354,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\943_942.mp4,fake,943,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\673_728.mp4,fake,673,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\511_472.mp4,fake,511,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\349_350.mp4,fake,349,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\238_282.mp4,fake,238,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\093_121.mp4,fake,093,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\122_144.mp4,fake,122,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\133_148.mp4,fake,133,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\462_467.mp4,fake,462,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\771_849.mp4,fake,771,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\017_803.mp4,fake,017,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\867_765.mp4,fake,867,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\396_272.mp4,fake,396,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\662_641.mp4,fake,662,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\166_167.mp4,fake,166,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\517_521.mp4,fake,517,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\271_264.mp4,fake,271,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\640_638.mp4,fake,640,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\010_005.mp4,fake,010,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\584_823.mp4,fake,584,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\227_169.mp4,fake,227,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\447_431.mp4,fake,447,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\091_116.mp4,fake,091,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\083_213.mp4,fake,083,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\814_871.mp4,fake,814,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\636_578.mp4,fake,636,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\209_016.mp4,fake,209,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\132_007.mp4,fake,132,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\592_500.mp4,fake,592,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\455_471.mp4,fake,455,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\676_776.mp4,fake,676,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\777_745.mp4,fake,777,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\809_799.mp4,fake,809,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\791_770.mp4,fake,791,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\952_882.mp4,fake,952,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\701_579.mp4,fake,701,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\472_511.mp4,fake,472,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\255_214.mp4,fake,255,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\469_481.mp4,fake,469,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\471_455.mp4,fake,471,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\944_032.mp4,fake,944,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\495_512.mp4,fake,495,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\564_971.mp4,fake,564,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\890_837.mp4,fake,890,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\278_306.mp4,fake,278,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\706_479.mp4,fake,706,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\231_663.mp4,fake,231,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\315_322.mp4,fake,315,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\519_515.mp4,fake,519,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\368_378.mp4,fake,368,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\005_010.mp4,fake,005,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\458_722.mp4,fake,458,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\942_943.mp4,fake,942,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\848_894.mp4,fake,848,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\917_924.mp4,fake,917,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\400_476.mp4,fake,400,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\159_175.mp4,fake,159,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\751_752.mp4,fake,751,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\682_669.mp4,fake,682,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\389_480.mp4,fake,389,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\450_533.mp4,fake,450,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\919_015.mp4,fake,919,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\359_317.mp4,fake,359,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\635_642.mp4,fake,635,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\244_822.mp4,fake,244,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\188_191.mp4,fake,188,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\494_445.mp4,fake,494,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\004_982.mp4,fake,004,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\459_430.mp4,fake,459,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\842_714.mp4,fake,842,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\323_302.mp4,fake,323,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\569_921.mp4,fake,569,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\544_532.mp4,fake,544,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\483_370.mp4,fake,483,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\021_312.mp4,fake,021,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\847_906.mp4,fake,847,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\235_194.mp4,fake,235,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\774_735.mp4,fake,774,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\286_267.mp4,fake,286,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\473_366.mp4,fake,473,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\938_987.mp4,fake,938,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\697_581.mp4,fake,697,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\690_689.mp4,fake,690,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\837_890.mp4,fake,837,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\996_056.mp4,fake,996,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\111_094.mp4,fake,111,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\018_019.mp4,fake,018,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\891_876.mp4,fake,891,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\195_442.mp4,fake,195,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\638_640.mp4,fake,638,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\896_128.mp4,fake,896,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\679_665.mp4,fake,679,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\446_667.mp4,fake,446,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\500_592.mp4,fake,500,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\947_951.mp4,fake,947,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\362_354.mp4,fake,362,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\874_291.mp4,fake,874,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\229_247.mp4,fake,229,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\713_726.mp4,fake,713,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\464_463.mp4,fake,464,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\824_419.mp4,fake,824,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\185_276.mp4,fake,185,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\160_928.mp4,fake,160,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\885_802.mp4,fake,885,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\831_508.mp4,fake,831,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\456_435.mp4,fake,456,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\606_567.mp4,fake,606,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\357_432.mp4,fake,357,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\851_552.mp4,fake,851,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\999_960.mp4,fake,999,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\496_417.mp4,fake,496,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\154_386.mp4,fake,154,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\868_949.mp4,fake,868,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\063_041.mp4,fake,063,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\591_605.mp4,fake,591,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\782_787.mp4,fake,782,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\007_132.mp4,fake,007,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\304_300.mp4,fake,304,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\788_710.mp4,fake,788,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\043_110.mp4,fake,043,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\741_731.mp4,fake,741,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\283_313.mp4,fake,283,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\664_668.mp4,fake,664,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\611_760.mp4,fake,611,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\508_831.mp4,fake,508,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\424_408.mp4,fake,424,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\056_996.mp4,fake,056,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\840_800.mp4,fake,840,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\617_566.mp4,fake,617,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\057_070.mp4,fake,057,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\419_824.mp4,fake,419,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\574_547.mp4,fake,574,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\551_631.mp4,fake,551,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\006_002.mp4,fake,006,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\618_629.mp4,fake,618,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\115_939.mp4,fake,115,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\104_126.mp4,fake,104,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\158_379.mp4,fake,158,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\935_733.mp4,fake,935,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\224_197.mp4,fake,224,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\439_441.mp4,fake,439,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\735_774.mp4,fake,735,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\646_643.mp4,fake,646,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\555_516.mp4,fake,555,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\321_288.mp4,fake,321,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\504_502.mp4,fake,504,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\245_157.mp4,fake,245,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\819_786.mp4,fake,819,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\028_068.mp4,fake,028,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\228_289.mp4,fake,228,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\020_344.mp4,fake,020,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\379_158.mp4,fake,379,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\129_127.mp4,fake,129,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\259_345.mp4,fake,259,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\257_420.mp4,fake,257,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\427_637.mp4,fake,427,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\248_232.mp4,fake,248,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\619_620.mp4,fake,619,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\270_297.mp4,fake,270,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\997_040.mp4,fake,997,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\675_608.mp4,fake,675,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\909_857.mp4,fake,909,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\522_337.mp4,fake,522,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\904_046.mp4,fake,904,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\149_152.mp4,fake,149,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\272_396.mp4,fake,272,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\035_036.mp4,fake,035,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\623_630.mp4,fake,623,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\412_274.mp4,fake,412,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\888_937.mp4,fake,888,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\576_155.mp4,fake,576,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\535_587.mp4,fake,535,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\430_459.mp4,fake,430,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\583_558.mp4,fake,583,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\192_134.mp4,fake,192,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\801_855.mp4,fake,801,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\489_022.mp4,fake,489,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\881_856.mp4,fake,881,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\215_208.mp4,fake,215,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\566_617.mp4,fake,566,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\476_400.mp4,fake,476,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\348_202.mp4,fake,348,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\397_602.mp4,fake,397,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\333_377.mp4,fake,333,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\769_784.mp4,fake,769,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\036_035.mp4,fake,036,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\394_373.mp4,fake,394,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\991_064.mp4,fake,991,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\913_893.mp4,fake,913,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\082_103.mp4,fake,082,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\759_755.mp4,fake,759,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\815_730.mp4,fake,815,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\113_983.mp4,fake,113,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\285_136.mp4,fake,285,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\545_553.mp4,fake,545,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\980_992.mp4,fake,980,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\595_597.mp4,fake,595,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\721_715.mp4,fake,721,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\749_659.mp4,fake,749,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\994_986.mp4,fake,994,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\313_283.mp4,fake,313,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\062_066.mp4,fake,062,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\637_427.mp4,fake,637,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\060_088.mp4,fake,060,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\674_744.mp4,fake,674,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\268_269.mp4,fake,268,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\197_224.mp4,fake,197,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\481_469.mp4,fake,481,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\009_027.mp4,fake,009,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\639_841.mp4,fake,639,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\707_705.mp4,fake,707,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\140_143.mp4,fake,140,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\478_506.mp4,fake,478,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\757_573.mp4,fake,757,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\854_747.mp4,fake,854,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\681_711.mp4,fake,681,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\926_900.mp4,fake,926,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\194_235.mp4,fake,194,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\488_399.mp4,fake,488,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\361_448.mp4,fake,361,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\949_868.mp4,fake,949,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\254_261.mp4,fake,254,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\011_805.mp4,fake,011,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\967_984.mp4,fake,967,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\479_706.mp4,fake,479,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\045_889.mp4,fake,045,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\236_237.mp4,fake,236,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\643_646.mp4,fake,643,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\263_284.mp4,fake,263,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\302_323.mp4,fake,302,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\607_683.mp4,fake,607,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\042_084.mp4,fake,042,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\962_929.mp4,fake,962,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\367_371.mp4,fake,367,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\181_199.mp4,fake,181,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\049_946.mp4,fake,049,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\860_905.mp4,fake,860,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\039_058.mp4,fake,039,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\279_298.mp4,fake,279,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\920_811.mp4,fake,920,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\240_290.mp4,fake,240,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\289_228.mp4,fake,289,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\151_225.mp4,fake,151,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\075_977.mp4,fake,075,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\740_796.mp4,fake,740,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\350_349.mp4,fake,350,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\972_718.mp4,fake,972,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\585_599.mp4,fake,585,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\828_830.mp4,fake,828,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\852_834.mp4,fake,852,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\371_367.mp4,fake,371,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\417_496.mp4,fake,417,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\568_628.mp4,fake,568,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\708_772.mp4,fake,708,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\391_406.mp4,fake,391,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\441_439.mp4,fake,441,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\553_545.mp4,fake,553,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\108_052.mp4,fake,108,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\886_877.mp4,fake,886,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\827_817.mp4,fake,827,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\804_738.mp4,fake,804,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\712_716.mp4,fake,712,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\100_077.mp4,fake,100,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\214_255.mp4,fake,214,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\579_701.mp4,fake,579,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\429_404.mp4,fake,429,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\041_063.mp4,fake,041,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\243_156.mp4,fake,243,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\336_338.mp4,fake,336,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\593_577.mp4,fake,593,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\428_466.mp4,fake,428,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\516_555.mp4,fake,516,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\303_309.mp4,fake,303,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\691_732.mp4,fake,691,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\684_717.mp4,fake,684,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\103_082.mp4,fake,103,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\148_133.mp4,fake,148,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\825_074.mp4,fake,825,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\705_707.mp4,fake,705,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\345_259.mp4,fake,345,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\634_660.mp4,fake,634,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\528_510.mp4,fake,528,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\912_927.mp4,fake,912,FACESHIFTER,val
E:\FaceForencis++\FaceShifter\728_673.mp4,fake,728,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\800_840.mp4,fake,800,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\778_798.mp4,fake,778,FACESHIFTER,test
E:\FaceForencis++\FaceShifter\287_426.mp4,fake,287,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\620_619.mp4,fake,620,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\173_171.mp4,fake,173,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\987_938.mp4,fake,987,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\341_340.mp4,fake,341,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\162_330.mp4,fake,162,FACESHIFTER,train
E:\FaceForencis++\FaceShifter\222_168.mp4,fake,222,FACESHIFTER,train
E:\FaceForencis++\FaceSwap\621_546.mp4,fake,621,FACESWAP,train
E:\FaceForencis++\FaceSwap\351_346.mp4,fake,351,FACESWAP,train
E:\FaceForencis++\FaceSwap\633_529.mp4,fake,633,FACESWAP,train
E:\FaceForencis++\FaceSwap\839_864.mp4,fake,839,FACESWAP,train
E:\FaceForencis++\FaceSwap\242_182.mp4,fake,242,FACESWAP,train
E:\FaceForencis++\FaceSwap\596_609.mp4,fake,596,FACESWAP,train
E:\FaceForencis++\FaceSwap\324_356.mp4,fake,324,FACESWAP,train
E:\FaceForencis++\FaceSwap\634_660.mp4,fake,634,FACESWAP,train
E:\FaceForencis++\FaceSwap\731_741.mp4,fake,731,FACESWAP,test
E:\FaceForencis++\FaceSwap\210_241.mp4,fake,210,FACESWAP,train
E:\FaceForencis++\FaceSwap\710_788.mp4,fake,710,FACESWAP,train
E:\FaceForencis++\FaceSwap\889_045.mp4,fake,889,FACESWAP,test
E:\FaceForencis++\FaceSwap\495_512.mp4,fake,495,FACESWAP,val
E:\FaceForencis++\FaceSwap\128_896.mp4,fake,128,FACESWAP,val
E:\FaceForencis++\FaceSwap\742_775.mp4,fake,742,FACESWAP,val
E:\FaceForencis++\FaceSwap\493_538.mp4,fake,493,FACESWAP,train
E:\FaceForencis++\FaceSwap\846_845.mp4,fake,846,FACESWAP,train
